datahora;nome_drs;pacientes_uti_mm7d;total_covid_uti_mm7d;ocupacao_leitos;pop;leitos_pc;internacoes_7d;internacoes_7d_l;internacoes_7v7
10/01/2021;DRS 02 Araçatuba;74,71;120,86;61,82;764041;15,82;151;126;19,84
10/01/2021;DRS 03 Araraquara;59,14;127,57;46,36;991435;12,87;238;201;18,41
10/01/2021;DRS 04 Baixada Santista;182,29;414;44,03;1831884;22,6;252;248;1,61
10/01/2021;DRS 05 Barretos;45;91,57;49,14;425090;21,54;117;94;24,47
10/01/2021;DRS 06 Bauru;145,14;209,86;69,16;1741281;12,05;427;338;26,33
10/01/2021;DRS 07 Campinas;466;680,57;68,47;4562125;14,92;918;756;21,43
10/01/2021;DRS 08 Franca;50,86;86,29;58,94;696336;12,39;116;82;41,46
10/01/2021;DRS 09 Marília;125,71;158,86;79,13;1109670;14,32;330;273;20,88
10/01/2021;DRS 10 Piracicaba;113,43;205;55,33;1539600;13,32;282;210;34,29
10/01/2021;DRS 11 Presidente Prudente;73,86;95,57;77,28;752260;12,7;178;166;7,23
10/01/2021;DRS 12 Registro;22,29;49;45,49;278754;17,58;58;57;1,75
10/01/2021;DRS 13 Ribeirão Preto;117,71;178,86;65,81;1477530;12,11;361;261;38,31
10/01/2021;DRS 14 São João da Boa Vista;62,29;109,86;56,7;809836;13,57;155;116;33,62
10/01/2021;DRS 15 São José do Rio Preto;239,29;368,71;64,9;1570421;23,48;552;508;8,66
10/01/2021;DRS 16 Sorocaba;191,86;261,14;73,47;2461760;10,61;467;422;10,66
10/01/2021;DRS 17 Taubaté;291;415,57;70,02;2489629;16,69;731;665;9,92
10/01/2021;Estado de São Paulo;5249,43;8066,71;65,08;44639899;18,07;11452;9439;21,33
11/01/2021;DRS 01 Grande São Paulo;3018,71;4520,29;66,78;21138247;21,38;6304;4940;27,61
11/01/2021;DRS 02 Araçatuba;71,86;121,57;59,11;764041;15,91;169;110;53,64
11/01/2021;DRS 03 Araraquara;59;127,86;46,14;991435;12,9;233;208;12,02
11/01/2021;DRS 04 Baixada Santista;181,86;414,57;43,87;1831884;22,63;241;248;-2,82
11/01/2021;DRS 05 Barretos;46;91,43;50,31;425090;21,51;112;93;20,43
11/01/2021;DRS 06 Bauru;150;211;71,09;1741281;12,12;436;357;22,13
11/01/2021;DRS 07 Campinas;469,71;683,14;68,76;4562125;14,97;911;774;17,7
11/01/2021;DRS 08 Franca;53;85,57;61,94;696336;12,29;116;91;27,47
11/01/2021;DRS 09 Marília;127,57;159,29;80,09;1109670;14,35;349;263;32,7
11/01/2021;DRS 10 Piracicaba;118;208,86;56,5;1539600;13,57;297;203;46,31
11/01/2021;DRS 11 Presidente Prudente;73,71;95,29;77,35;752260;12,67;183;175;4,57
11/01/2021;DRS 12 Registro;22,86;49;46,65;278754;17,58;57;56;1,79
11/01/2021;DRS 13 Ribeirão Preto;125,71;182,29;68,96;1477530;12,34;375;274;36,86
11/01/2021;DRS 14 São João da Boa Vista;63,71;111,14;57,32;809836;13,72;156;134;16,42
11/01/2021;DRS 15 São José do Rio Preto;244,43;368,86;66,27;1570421;23,49;566;511;10,76
11/01/2021;DRS 16 Sorocaba;193,57;265,57;72,89;2461760;10,79;476;407;16,95
11/01/2021;DRS 17 Taubaté;292,29;413;70,77;2489629;16,59;759;668;13,62
11/01/2021;Estado de São Paulo;5312;8108,71;65,51;44639899;18,16;11740;9512;23,42
12/01/2021;DRS 01 Grande São Paulo;3060,29;4519,43;67,71;21138247;21,38;6362;4994;27,39
12/01/2021;DRS 02 Araçatuba;70,71;121,86;58,03;764041;15,95;167;121;38,02
12/01/2021;DRS 03 Araraquara;59,29;127,86;46,37;991435;12,9;231;214;7,94
12/01/2021;DRS 04 Baixada Santista;182,29;417,86;43,62;1831884;22,81;260;237;9,7
12/01/2021;DRS 05 Barretos;47,71;91,43;52,18;425090;21,51;116;97;19,59
12/01/2021;DRS 06 Bauru;151,29;212,14;71,32;1741281;12,18;453;364;24,45
12/01/2021;DRS 07 Campinas;474,43;685,57;69,2;4562125;15,03;932;764;21,99
12/01/2021;DRS 08 Franca;56,57;86;65,78;696336;12,35;126;91;38,46
12/01/2021;DRS 09 Marília;129,43;159,43;81,18;1109670;14,37;349;256;36,33
12/01/2021;DRS 10 Piracicaba;122,86;212,14;57,91;1539600;13,78;310;196;58,16
12/01/2021;DRS 11 Presidente Prudente;73,29;94,86;77,26;752260;12,61;189;171;10,53
12/01/2021;DRS 12 Registro;23,57;49;48,1;278754;17,58;58;56;3,57
12/01/2021;DRS 13 Ribeirão Preto;130,71;186;70,27;1477530;12,59;387;286;35,31
12/01/2021;DRS 14 São João da Boa Vista;64;112;57,14;809836;13,83;160;142;12,68
12/01/2021;DRS 15 São José do Rio Preto;249,29;369,71;67,43;1570421;23,54;564;517;9,09
12/01/2021;DRS 16 Sorocaba;197,86;269,43;73,44;2461760;10,94;498;387;28,68
12/01/2021;DRS 17 Taubaté;294,29;411,57;71,5;2489629;16,53;756;687;10,04
12/01/2021;Estado de São Paulo;5387,86;8126,29;66,3;44639899;18,2;11918;9580;24,41
13/01/2021;DRS 01 Grande São Paulo;3091,57;4528,14;68,27;21138247;21,42;6395;5103;25,32
13/01/2021;DRS 02 Araçatuba;71,14;123,43;57,64;764041;16,15;179;120;49,17
13/01/2021;DRS 03 Araraquara;59,57;127,86;46,59;991435;12,9;233;224;4,02
13/01/2021;DRS 04 Baixada Santista;182,43;421,57;43,27;1831884;23,01;254;240;5,83
13/01/2021;DRS 05 Barretos;49,14;91,57;53,66;425090;21,54;120;100;20
